Nb,Input,Output
203500,7838179,3226079
203400,7838969,3226508
203300,7839671,3226875
203200,7840394,3227271
203100,7841118,3227680
203000,7841843,3228068
202900,7842564,3228467
202800,7843278,3228868
202700,7843980,3229277
202600,7844709,3229688
202500,7845461,3230091
202400,7846193,3230498
202300,7846941,3230891
202200,7847678,3231284
202100,7848443,3231696
202000,7849160,3232062
201900,7849905,3232464
201800,7850660,3232871
201700,7851352,3233235
201600,7852108,3233699
201500,7852820,3234067
201400,7853601,3234479
201300,7854335,3234846
201200,7855097,3235252
201100,7855870,3235667
201000,7856565,3236036
200900,7857333,3236455
200800,7858066,3236832
200700,7858816,3237235
200600,7859585,3237617
200500,7860281,3237992
200400,7861066,3238416
200300,7861786,3238779
200200,7862543,3239192
200100,7863292,3239586
200000,7864050,3240009
199900,7864749,3240388
199800,7865482,3240809
199700,7866153,3241183
199600,7866881,3241589
199500,7867639,3241996
199400,7868360,3242394
199300,7869087,3242793
199200,7869837,3243185
199100,7870544,3243585
199000,7871294,3244009
198900,7872044,3244407
198800,7872812,3244817
198700,7873570,3245232
198600,7874287,3245618
198500,7875045,3246024
198400,7875808,3246419
198300,7876575,3246831
198200,7877304,3247218
198100,7878038,3247621
198000,7878705,3247979
197900,7879441,3248394
197800,7880203,3248802
197700,7880957,3249204
197600,7881671,3249600
197500,7882356,3249964
197400,7883071,3250377
197300,7883805,3250791
197200,7884582,3251199
197100,7885296,3251567
197000,7886024,3251976
196900,7886740,3252363
196800,7887477,3252779
196700,7888152,3253140
196600,7888876,3253569
196500,7889601,3253967
196400,7890317,3254365
196300,7891100,3254812
196200,7891836,3255193
196100,7892552,3255599
196000,7893317,3256019
195900,7894019,3256390
195800,7894784,3256807
195700,7895536,3257216
195600,7896258,3257602
195500,7896982,3258011
195400,7897679,3258404
195300,7898437,3258853
195200,7899170,3259237
195100,7899902,3259645
195000,7900628,3260047
194900,7901356,3260449
194800,7902079,3260840
194700,7902801,3261219
194600,7903507,3261609
194500,7904273,3262023
194400,7905000,3262404
194300,7905724,3262817
194200,7906408,3263179
194100,7907044,3263534
194000,7907747,3263950
193900,7908504,3264368
193800,7909218,3264755
193700,7909880,3265125
193600,7910590,3265533
193500,7911290,3265916
193400,7912013,3266327
193300,7912714,3266721
193200,7913496,3267174
193100,7914213,3267540
193000,7914981,3267971
192900,7915705,3268351
192800,7916476,3268779
192700,7917128,3269132
192600,7917861,3269559
192500,7918626,3270002
192400,7919359,3270398
192300,7920105,3270802
192200,7920814,3271178
192100,7921546,3271588
192000,7922324,3271999
191900,7923071,3272400
191800,7923809,3272809
191700,7924561,3273203
191600,7925281,3273594
191500,7925993,3273988
191400,7926713,3274383
191300,7927411,3274779
191200,7928119,3275157
191100,7928889,3275615
191000,7929567,3275970
190900,7930295,3276392
190800,7930997,3276777
190700,7931693,3277163
190600,7932408,3277566
190500,7933130,3277977
190400,7933883,3278397
190300,7934627,3278797
190200,7935391,3279194
190100,7936100,3279572
190000,7936818,3279957
189900,7937561,3280362
189800,7938273,3280731
189700,7938982,3281111
189600,7939688,3281516
189500,7940424,3281929
189400,7941137,3282310
189300,7941854,3282698
189200,7942604,3283093
189100,7943327,3283491
189000,7944020,3283877
188900,7944771,3284308
188800,7945485,3284690
188700,7946211,3285095
188600,7946896,3285480
188500,7947587,3285878
188400,7948292,3286282
188300,7949070,3286704
188200,7949867,3287136
188100,7950577,3287502
188000,7951288,3287901
187900,7952004,3288297
187800,7952711,3288703
187700,7953422,3289102
187600,7954180,3289496
187500,7954892,3289881
187400,7955596,3290269
187300,7956305,3290657
187200,7957026,3291063
187100,7957747,3291464
187000,7958493,3291871
186900,7959193,3292252
186800,7959915,3292646
186700,7960642,3293043
186600,7961366,3293439
186500,7962061,3293826
186400,7962751,3294224
186300,7963483,3294653
186200,7964216,3295044
186100,7964982,3295456
186000,7965665,3295840
185900,7966342,3296227
185800,7967059,3296637
185700,7967771,3297047
185600,7968465,3297433
185500,7969217,3297829
185400,7969912,3298201
185300,7970616,3298601
185200,7971286,3298986
185100,7971955,3299364
185000,7972683,3299794
184900,7973385,3300182
184800,7974129,3300595
184700,7974827,3300982
184600,7975530,3301363
184500,7976227,3301751
184400,7976950,3302173
184300,7977696,3302574
184200,7978419,3302971
184100,7979115,3303346
184000,7979848,3303750
183900,7980566,3304151
183800,7981297,3304557
183700,7982042,3304960
183600,7982789,3305361
183500,7983521,3305758
183400,7984248,3306158
183300,7984982,3306534
183200,7985670,3306888
183100,7986323,3307258
183000,7987047,3307682
182900,7987730,3308077
182800,7988475,3308491
182700,7989172,3308883
182600,7989885,3309282
182500,7990564,3309666
182400,7991263,3310083
182300,7991978,3310483
182200,7992693,3310876
182100,7993436,3311270
182000,7994148,3311654
181900,7994892,3312057
181800,7995604,3312435
181700,7996320,3312852
181600,7997004,3313245
181500,7997726,3313647
181400,7998444,3314038
181300,7999155,3314444
181200,7999905,3314853
181100,8000580,3315232
181000,8001264,3315620
180900,8001991,3316035
180800,8002724,3316439
180700,8003405,3316828
180600,8004088,3317199
180500,8004759,3317577
180400,8005438,3317971
180300,8006199,3318417
180200,8006882,3318799
180100,8007599,3319207
180000,8008272,3319594
179900,8008984,3320014
179800,8009710,3320444
179700,8010424,3320841
179600,8011193,3321276
179500,8011874,3321620
179400,8012606,3322025
179300,8013300,3322423
179200,8013984,3322824
179100,8014671,3323222
179000,8015369,3323607
178900,8016113,3324031
178800,8016784,3324397
178700,8017466,3324777
178600,8018200,3325182
178500,8018911,3325580
178400,8019622,3325981
178300,8020293,3326375
178200,8020987,3326761
178100,8021697,3327160
178000,8022441,3327578
177900,8023172,3327986
177800,8023911,3328407
177700,8024628,3328785
177600,8025335,3329192
177500,8026019,3329572
177400,8026748,3329979
177300,8027468,3330385
177200,8028184,3330759
177100,8028908,3331159
177000,8029646,3331559
176900,8030318,3331945
176800,8031023,3332346
176700,8031693,3332720
176600,8032389,3333134
176500,8033121,3333561
176400,8033804,3333941
176300,8034500,3334336
176200,8035212,3334741
176100,8035881,3335110
176000,8036572,3335530
175900,8037290,3335947
175800,8038022,3336361
175700,8038717,3336738
175600,8039411,3337113
175500,8040158,3337533
175400,8040827,3337926
175300,8041534,3338295
175200,8042242,3338697
175100,8042952,3339065
175000,8043657,3339477
174900,8044355,3339867
174800,8045082,3340274
174700,8045779,3340648
174600,8046470,3341020
174500,8047101,3341389
174400,8047746,3341765
174300,8048432,3342184
174200,8049084,3342555
174100,8049760,3342949
174000,8050453,3343356
173900,8051213,3343782
173800,8051888,3344164
173700,8052599,3344559
173600,8053319,3344940
173500,8054018,3345332
173400,8054697,3345722
173300,8055374,3346112
173200,8056094,3346544
173100,8056789,3346925
173000,8057506,3347316
172900,8058239,3347705
172800,8058982,3348097
172700,8059689,3348479
172600,8060402,3348882
172500,8061114,3349293
172400,8061774,3349669
172300,8062403,3350030
172200,8063096,3350437
172100,8063807,3350851
172000,8064466,3351230
171900,8065135,3351628
171800,8065826,3352013
171700,8066527,3352403
171600,8067255,3352823
171500,8067979,3353235
171400,8068698,3353621
171300,8069380,3353994
171200,8070110,3354426
171100,8070857,3354841
171000,8071601,3355230
170900,8072296,3355609
170800,8072975,3355989
170700,8073706,3356414
170600,8074422,3356802
170500,8075125,3357192
170400,8075836,3357576
170300,8076523,3357962
170200,8077236,3358356
170100,8077913,3358752
170000,8078595,3359160
169900,8079303,3359552
169800,8079997,3359949
169700,8080677,3360335
169600,8081360,3360727
169500,8082092,3361131
169400,8082795,3361514
169300,8083476,3361887
169200,8084178,3362292
169100,8084840,3362660
169000,8085538,3363062
168900,8086199,3363426
168800,8086861,3363812
168700,8087516,3364220
168600,8088218,3364606
168500,8088906,3364989
168400,8089585,3365375
168300,8090268,3365765
168200,8090964,3366163
168100,8091665,3366566
168000,8092365,3366969
167900,8093045,3367367
167800,8093689,3367746
167700,8094360,3368141
167600,8095068,3368562
167500,8095769,3368924
167400,8096445,3369312
167300,8097101,3369679
167200,8097810,3370096
167100,8098515,3370469
167000,8099170,3370840
166900,8099857,3371249
166800,8100568,3371648
166700,8101234,3372011
166600,8101938,3372408
166500,8102630,3372792
166400,8103317,3373173
166300,8103982,3373554
166200,8104646,3373949
166100,8105286,3374307
166000,8105960,3374705
165900,8106685,3375117
165800,8107382,3375503
165700,8108114,3375924
165600,8108763,3376292
165500,8109486,3376707
165400,8110119,3377059
165300,8110797,3377454
165200,8111478,3377867
165100,8112164,3378261
165000,8112853,3378655
164900,8113509,3379044
164800,8114186,3379429
164700,8114873,3379816
164600,8115549,3380211
164500,8116186,3380597
164400,8116886,3381007
164300,8117570,3381405
164200,8118294,3381806
164100,8118978,3382191
164000,8119672,3382575
163900,8120347,3382961
163800,8121006,3383349
163700,8121669,3383733
163600,8122301,3384100
163500,8122959,3384497
163400,8123628,3384888
163300,8124349,3385324
163200,8125025,3385715
163100,8125720,3386112
163000,8126401,3386501
162900,8127075,3386886
162800,8127771,3387289
162700,8128430,3387670
162600,8129139,3388064
162500,8129811,3388441
162400,8130457,3388804
162300,8131134,3389206
162200,8131824,3389601
162100,8132497,3389978
162000,8133123,3390345
161900,8133818,3390758
161800,8134521,3391189
161700,8135191,3391543
161600,8135888,3391954
161500,8136549,3392333
161400,8137230,3392732
161300,8137960,3393149
161200,8138636,3393522
161100,8139305,3393908
161000,8139964,3394276
160900,8140630,3394660
160800,8141285,3395053
160700,8142011,3395456
160600,8142651,3395831
160500,8143294,3396185
160400,8143944,3396573
160300,8144593,3396968
160200,8145272,3397381
160100,8145944,3397769
160000,8146658,3398181
159900,8147345,3398562
159800,8148026,3398965
159700,8148702,3399367
159600,8149364,3399736
159500,8150069,3400140
159400,8150750,3400524
159300,8151426,3400892
159200,8152082,3401294
159100,8152767,3401686
159000,8153434,3402081
158900,8154107,3402463
158800,8154767,3402857
158700,8155438,3403260
158600,8156089,3403630
158500,8156775,3404026
158400,8157414,3404405
158300,8158087,3404810
158200,8158799,3405210
158100,8159457,3405591
158000,8160105,3405964
157900,8160729,3406344
157800,8161406,3406749
157700,8162027,3407109
157600,8162696,3407520
157500,8163347,3407913
157400,8164030,3408312
157300,8164647,3408669
157200,8165281,3409047
157100,8165922,3409441
157000,8166615,3409849
156900,8167287,3410239
156800,8167931,3410610
156700,8168616,3411001
156600,8169308,3411394
156500,8170004,3411770
156400,8170680,3412166
156300,8171312,3412525
156200,8172022,3412934
156100,8172650,3413317
156000,8173324,3413722
155900,8173961,3414092
155800,8174654,3414486
155700,8175350,3414872
155600,8175990,3415244
155500,8176650,3415642
155400,8177326,3416024
155300,8177994,3416405
155200,8178648,3416782
155100,8179293,3417179
155000,8179999,3417581
154900,8180678,3417968
154800,8181364,3418355
154700,8182080,3418772
154600,8182818,3419198
154500,8183452,3419557
154400,8184074,3419925
154300,8184744,3420319
154200,8185366,3420697
154100,8186006,3421069
154000,8186721,3421492
153900,8187397,3421873
153800,8188067,3422262
153700,8188741,3422650
153600,8189398,3423035
153500,8190070,3423424
153400,8190712,3423793
153300,8191395,3424196
153200,8192065,3424608
153100,8192678,3424946
153000,8193355,3425343
152900,8194011,3425746
152800,8194660,3426146
152700,8195326,3426528
152600,8195981,3426913
152500,8196627,3427300
152400,8197284,3427675
152300,8197954,3428054
152200,8198639,3428435
152100,8199332,3428823
152000,8200028,3429227
151900,8200716,3429622
151800,8201381,3429999
151700,8202089,3430412
151600,8202710,3430785
151500,8203357,3431156
151400,8204014,3431555
151300,8204652,3431919
151200,8205346,3432321
151100,8206072,3432755
151000,8206718,3433129
150900,8207371,3433523
150800,8207983,3433872
150700,8208657,3434298
150600,8209320,3434669
150500,8209959,3435032
150400,8210637,3435432
150300,8211342,3435849
150200,8212009,3436226
150100,8212683,3436605
150000,8213323,3436985
149900,8214005,3437400
149800,8214625,3437776
149700,8215269,3438158
149600,8215893,3438549
149500,8216527,3438915
149400,8217239,3439346
149300,8217919,3439736
149200,8218586,3440106
149100,8219267,3440508
149000,8219908,3440871
148900,8220573,3441277
148800,8221256,3441664
148700,8221875,3442008
148600,8222516,3442387
148500,8223130,3442770
148400,8223787,3443169
148300,8224468,3443550
148200,8225142,3443958
148100,8225818,3444347
148000,8226460,3444739
147900,8227079,3445097
147800,8227707,3445473
147700,8228334,3445860
147600,8229016,3446298
147500,8229653,3446654
147400,8230321,3447055
147300,8230959,3447431
147200,8231575,3447803
147100,8232217,3448208
147000,8232803,3448562
146900,8233436,3448960
146800,8234061,3449336
146700,8234713,3449738
146600,8235360,3450140
146500,8236007,3450528
146400,8236643,3450918
146300,8237319,3451311
146200,8237979,3451684
146100,8238632,3452050
146000,8239282,3452454
145900,8239931,3452833
145800,8240558,3453178
145700,8241177,3453572
145600,8241827,3453966
145500,8242456,3454346
145400,8243084,3454750
145300,8243740,3455138
145200,8244408,3455539
145100,8245023,3455888
145000,8245658,3456255
144900,8246302,3456634
144800,8246987,3457050
144700,8247620,3457431
144600,8248227,3457803
144500,8248900,3458205
144400,8249545,3458579
144300,8250176,3458949
144200,8250797,3459320
144100,8251447,3459703
144000,8252094,3460094
143900,8252686,3460441
143800,8253310,3460830
143700,8253978,3461244
143600,8254592,3461608
143500,8255224,3461984
143400,8255867,3462347
143300,8256490,3462731
143200,8257191,3463152
143100,8257823,3463517
143000,8258485,3463915
142900,8259120,3464290
142800,8259740,3464652
142700,8260428,3465078
142600,8261071,3465448
142500,8261749,3465861
142400,8262365,3466222
142300,8263022,3466610
142200,8263630,3466957
142100,8264267,3467345
142000,8264897,3467722
141900,8265536,3468111
141800,8266165,3468493
141700,8266822,3468871
141600,8267476,3469266
141500,8268116,3469651
141400,8268742,3470032
141300,8269369,3470403
141200,8270017,3470793
141100,8270635,3471177
141000,8271269,3471558
140900,8271906,3471923
140800,8272522,3472312
140700,8273155,3472691
140600,8273784,3473080
140500,8274405,3473447
140400,8275079,3473871
140300,8275698,3474241
140200,8276328,3474620
140100,8276968,3475001
140000,8277609,3475384
139900,8278220,3475739
139800,8278826,3476103
139700,8279426,3476465
139600,8280029,3476849
139500,8280686,3477259
139400,8281301,3477633
139300,8281922,3478015
139200,8282545,3478377
139100,8283198,3478765
139000,8283856,3479155
138900,8284470,3479515
138800,8285090,3479891
138700,8285725,3480282
138600,8286386,3480660
138500,8287028,3481047
138400,8287656,3481405
138300,8288337,3481796
138200,8288986,3482163
138100,8289670,3482551
138000,8290289,3482893
137900,8290895,3483266
137800,8291524,3483652
137700,8292165,3484044
137600,8292755,3484388
137500,8293375,3484767
137400,8294018,3485158
137300,8294645,3485529
137200,8295239,3485883
137100,8295827,3486258
137000,8296458,3486646
136900,8297062,3487004
136800,8297721,3487412
136700,8298346,3487780
136600,8298972,3488169
136500,8299563,3488536
136400,8300230,3488933
136300,8300851,3489307
136200,8301492,3489691
136100,8302146,3490085
136000,8302763,3490450
135900,8303388,3490820
135800,8303964,3491161
135700,8304597,3491559
135600,8305229,3491942
135500,8305832,3492302
135400,8306444,3492665
135300,8307066,3493051
135200,8307691,3493456
135100,8308277,3493807
135000,8308891,3494186
134900,8309523,3494559
134800,8310151,3494940
134700,8310810,3495328
134600,8311401,3495682
134500,8311990,3496033
134400,8312610,3496415
134300,8313222,3496794
134200,8313827,3497169
134100,8314470,3497569
134000,8315108,3497968
133900,8315740,3498323
133800,8316374,3498712
133700,8316987,3499091
133600,8317626,3499489
133500,8318213,3499833
133400,8318815,3500194
133300,8319420,3500551
133200,8320072,3500960
133100,8320675,3501318
133000,8321296,3501695
132900,8321874,3502060
132800,8322482,3502422
132700,8323071,3502788
132600,8323716,3503175
132500,8324380,3503583
132400,8324979,3503935
132300,8325594,3504326
132200,8326230,3504718
132100,8326829,3505061
132000,8327437,3505422
131900,8328043,3505799
131800,8328672,3506198
131700,8329267,3506559
131600,8329858,3506906
131500,8330451,3507282
131400,8331073,3507669
131300,8331683,3508028
131200,8332332,3508427
131100,8332944,3508784
131000,8333544,3509158
130900,8334183,3509550
130800,8334789,3509917
130700,8335401,3510283
130600,8336021,3510654
130500,8336612,3511026
130400,8337205,3511399
130300,8337775,3511749
130200,8338388,3512143
130100,8339002,3512526
130000,8339621,3512898
129900,8340249,3513292
129800,8340791,3513627
129700,8341394,3514008
129600,8341971,3514371
129500,8342560,3514739
129400,8343169,3515116
129300,8343769,3515509
129200,8344389,3515884
129100,8344993,3516263
129000,8345604,3516645
128900,8346182,3517002
128800,8346787,3517384
128700,8347412,3517770
128600,8348015,3518127
128500,8348651,3518501
128400,8349302,3518902
128300,8349927,3519277
128200,8350518,3519641
128100,8351106,3520007
128000,8351680,3520375
127900,8352278,3520746
127800,8352866,3521126
127700,8353460,3521488
127600,8354072,3521872
127500,8354659,3522241
127400,8355255,3522627
127300,8355844,3523013
127200,8356391,3523341
127100,8357000,3523729
127000,8357649,3524138
126900,8358295,3524516
126800,8358901,3524887
126700,8359495,3525248
126600,8360118,3525625
126500,8360692,3525949
126400,8361281,3526325
126300,8361915,3526750
126200,8362489,3527102
126100,8363106,3527478
126000,8363716,3527832
125900,8364272,3528157
125800,8364859,3528539
125700,8365445,3528908
125600,8366067,3529295
125500,8366697,3529677
125400,8367293,3530042
125300,8367910,3530409
125200,8368514,3530757
125100,8369163,3531169
125000,8369763,3531524
124900,8370355,3531884
124800,8370933,3532250
124700,8371519,3532627
124600,8372149,3533023
124500,8372765,3533392
124400,8373369,3533782
124300,8373940,3534134
124200,8374561,3534526
124100,8375124,3534885
124000,8375714,3535266
123900,8376268,3535617
123800,8376862,3535994
123700,8377470,3536383
123600,8378075,3536760
123500,8378693,3537154
123400,8379279,3537526
123300,8379899,3537917
123200,8380519,3538289
123100,8381081,3538646
123000,8381672,3539017
122900,8382259,3539391
122800,8382847,3539760
122700,8383436,3540134
122600,8384041,3540523
122500,8384616,3540874
122400,8385180,3541218
122300,8385775,3541613
122200,8386363,3542004
122100,8386938,3542349
122000,8387548,3542742
121900,8388166,3543138
121800,8388738,3543489
121700,8389300,3543854
121600,8389901,3544240
121500,8390497,3544624
121400,8391089,3544996
121300,8391634,3545341
121200,8392235,3545721
121100,8392811,3546094
121000,8393419,3546488
120900,8393984,3546844
120800,8394582,3547219
120700,8395153,3547573
120600,8395746,3547962
120500,8396311,3548326
120400,8396922,3548719
120300,8397490,3549065
120200,8398073,3549423
120100,8398645,3549791
120000,8399242,3550156
119900,8399807,3550524
119800,8400402,3550926
119700,8400970,3551279
119600,8401550,3551646
119500,8402144,3552032
119400,8402764,3552423
119300,8403366,3552805
119200,8403943,3553168
119100,8404518,3553553
119000,8405097,3553916
118900,8405713,3554300
118800,8406302,3554669
118700,8406895,3555028
118600,8407480,3555398
118500,8408062,3555758
118400,8408681,3556165
118300,8409276,3556531
118200,8409857,3556873
118100,8410460,3557236
118000,8411036,3557594
117900,8411597,3557955
117800,8412230,3558346
117700,8412793,3558691
117600,8413378,3559041
117500,8413988,3559436
117400,8414587,3559828
117300,8415153,3560178
117200,8415740,3560550
117100,8416371,3560956
117000,8416996,3561345
116900,8417590,3561712
116800,8418131,3562050
116700,8418739,3562433
116600,8419329,3562799
116500,8419911,3563171
116400,8420475,3563538
116300,8421052,3563904
116200,8421619,3564266
116100,8422176,3564622
116000,8422690,3564944
115900,8423266,3565311
115800,8423859,3565680
115700,8424398,3566012
115600,8424982,3566379
115500,8425529,3566730
115400,8426097,3567104
115300,8426672,3567472
115200,8427252,3567847
115100,8427840,3568226
115000,8428418,3568610
114900,8428966,3568971
114800,8429565,3569343
114700,8430142,3569703
114600,8430759,3570091
114500,8431358,3570485
114400,8431896,3570805
114300,8432440,3571150
114200,8432994,3571503
114100,8433510,3571862
114000,8434046,3572221
113900,8434625,3572603
113800,8435217,3572985
113700,8435786,3573352
113600,8436334,3573685
113500,8436888,3574048
113400,8437455,3574418
113300,8438056,3574786
113200,8438607,3575135
113100,8439147,3575483
113000,8439738,3575877
112900,8440299,3576228
112800,8440892,3576593
112700,8441437,3576933
112600,8441987,3577272
112500,8442526,3577623
112400,8443070,3577995
112300,8443651,3578374
112200,8444207,3578734
112100,8444776,3579104
112000,8445348,3579482
111900,8445912,3579851
111800,8446485,3580228
111700,8447059,3580595
111600,8447603,3580931
111500,8448178,3581313
111400,8448734,3581651
111300,8449300,3582017
111200,8449889,3582400
111100,8450447,3582744
111000,8451041,3583111
110900,8451613,3583484
110800,8452169,3583820
110700,8452758,3584200
110600,8453311,3584550
110500,8453863,3584897
110400,8454435,3585257
110300,8454973,3585596
110200,8455544,3585962
110100,8456106,3586328
110000,8456673,3586691
109900,8457249,3587063
109800,8457757,3587385
109700,8458341,3587767
109600,8458896,3588141
109500,8459465,3588511
109400,8460016,3588865
109300,8460588,3589240
109200,8461147,3589610
109100,8461729,3589985
109000,8462273,3590318
108900,8462851,3590691
108800,8463398,3591031
108700,8463947,3591392
108600,8464516,3591775
108500,8465048,3592119
108400,8465609,3592500
108300,8466178,3592844
108200,8466733,3593198
108100,8467275,3593553
108000,8467822,3593926
107900,8468388,3594283
107800,8468926,3594636
107700,8469486,3595005
107600,8470047,3595383
107500,8470637,3595764
107400,8471162,3596105
107300,8471677,3596447
107200,8472221,3596828
107100,8472798,3597207
107000,8473338,3597551
106900,8473855,3597886
106800,8474434,3598274
106700,8474944,3598614
106600,8475498,3598955
106500,8476065,3599325
106400,8476624,3599689
106300,8477129,3600030
106200,8477650,3600376
106100,8478207,3600737
106000,8478738,3601098
105900,8479276,3601444
105800,8479820,3601825
105700,8480374,3602180
105600,8480926,3602552
105500,8481462,3602902
105400,8482022,3603271
105300,8482558,3603637
105200,8483118,3604009
105100,8483685,3604392
105000,8484216,3604730
104900,8484759,3605095
104800,8485269,3605430
104700,8485817,3605798
104600,8486325,3606142
104500,8486869,3606504
104400,8487429,3606870
104300,8487922,3607199
104200,8488451,3607543
104100,8489055,3607956
104000,8489601,3608295
103900,8490154,3608652
103800,8490661,3609006
103700,8491188,3609346
103600,8491763,3609731
103500,8492298,3610079
103400,8492855,3610436
103300,8493400,3610800
103200,8493911,3611152
103100,8494443,3611503
103000,8494998,3611865
102900,8495503,3612206
102800,8496024,3612551
102700,8496552,3612904
102600,8497081,3613276
102500,8497611,3613609
102400,8498120,3613953
102300,8498670,3614319
102200,8499186,3614654
102100,8499695,3615010
102000,8500223,3615369
101900,8500740,3615716
101800,8501266,3616093
101700,8501824,3616448
101600,8502352,3616825
101500,8502902,3617185
101400,8503381,3617496
101300,8503902,3617856
101200,8504413,3618207
101100,8504983,3618570
101000,8505503,3618909
100900,8506027,3619265
100800,8506527,3619615
100700,8507064,3619983
100600,8507583,3620330
100500,8508060,3620662
100400,8508587,3621001
100300,8509083,3621343
100200,8509618,3621702
100100,8510135,3622072
100000,8510637,3622411
99900,8511165,3622770
99800,8511715,3623141
99700,8512257,3623523
99600,8512762,3623851
99500,8513286,3624202
99400,8513800,3624538
99300,8514289,3624881
99200,8514828,3625238
99100,8515348,3625597
99000,8515858,3625942
98900,8516327,3626264
98800,8516811,3626601
98700,8517348,3626971
98600,8517885,3627330
98500,8518430,3627713
98400,8518952,3628049
98300,8519460,3628379
98200,8520008,3628764
98100,8520529,3629109
98000,8521084,3629471
97900,8521592,3629806
97800,8522095,3630141
97700,8522599,3630500
97600,8523107,3630857
97500,8523677,3631236
97400,8524180,3631567
97300,8524731,3631927
97200,8525253,3632274
97100,8525741,3632594
97000,8526246,3632939
96900,8526770,3633303
96800,8527261,3633640
96700,8527802,3634018
96600,8528326,3634364
96500,8528873,3634736
96400,8529367,3635063
96300,8529854,3635388
96200,8530331,3635706
96100,8530855,3636071
96000,8531393,3636434
95900,8531900,3636758
95800,8532419,3637095
95700,8532929,3637434
95600,8533427,3637765
95500,8533935,3638089
95400,8534456,3638453
95300,8534999,3638823
95200,8535487,3639147
95100,8536031,3639523
95000,8536506,3639854
94900,8537022,3640206
94800,8537532,3640545
94700,8538031,3640897
94600,8538487,3641206
94500,8539018,3641565
94400,8539507,3641887
94300,8540063,3642247
94200,8540570,3642592
94100,8541104,3642949
94000,8541591,3643273
93900,8542095,3643608
93800,8542580,3643937
93700,8543061,3644276
93600,8543525,3644589
93500,8544023,3644946
93400,8544533,3645294
93300,8545055,3645655
93200,8545561,3645983
93100,8546058,3646305
93000,8546550,3646626
92900,8547049,3646968
92800,8547576,3647334
92700,8548074,3647667
92600,8548573,3648007
92500,8549089,3648372
92400,8549588,3648725
92300,8550069,3649069
92200,8550567,3649420
92100,8551058,3649761
92000,8551562,3650119
91900,8552064,3650455
91800,8552534,3650766
91700,8553007,3651109
91600,8553530,3651481
91500,8554022,3651822
91400,8554506,3652144
91300,8554971,3652468
91200,8555434,3652799
91100,8555893,3653108
91000,8556385,3653452
90900,8556856,3653774
90800,8557378,3654138
90700,8557868,3654475
90600,8558346,3654816
90500,8558849,3655174
90400,8559311,3655484
90300,8559817,3655842
90200,8560316,3656169
90100,8560788,3656492
90000,8561266,3656821
89900,8561743,3657173
89800,8562208,3657494
89700,8562703,3657851
89600,8563172,3658185
89500,8563651,3658503
89400,8564159,3658855
89300,8564649,3659191
89200,8565163,3659550
89100,8565633,3659880
89000,8566140,3660228
88900,8566655,3660565
88800,8567132,3660895
88700,8567599,3661206
88600,8568083,3661540
88500,8568568,3661880
88400,8569036,3662205
88300,8569512,3662531
88200,8569974,3662856
88100,8570471,3663213
88000,8570955,3663538
87900,8571389,3663838
87800,8571869,3664175
87700,8572324,3664511
87600,8572792,3664840
87500,8573259,3665187
87400,8573727,3665529
87300,8574209,3665848
87200,8574680,3666170
87100,8575140,3666485
87000,8575599,3666808
86900,8576050,3667147
86800,8576518,3667495
86700,8576960,3667821
86600,8577428,3668164
86500,8577932,3668510
86400,8578386,3668841
86300,8578822,3669151
86200,8579274,3669466
86100,8579741,3669792
86000,8580218,3670128
85900,8580668,3670450
85800,8581123,3670768
85700,8581616,3671129
85600,8582105,3671468
85500,8582581,3671782
85400,8583043,3672109
85300,8583518,3672439
85200,8584002,3672764
85100,8584451,3673070
85000,8584900,3673381
84900,8585361,3673713
84800,8585826,3674035
84700,8586306,3674371
84600,8586754,3674699
84500,8587227,3675034
84400,8587711,3675383
84300,8588198,3675725
84200,8588662,3676044
84100,8589115,3676362
84000,8589566,3676677
83900,8590044,3677013
83800,8590536,3677351
83700,8591020,3677681
83600,8591498,3678014
83500,8591931,3678318
83400,8592399,3678651
83300,8592882,3679002
83200,8593321,3679318
83100,8593792,3679651
83000,8594196,3679933
82900,8594644,3680255
82800,8595103,3680600
82700,8595543,3680903
82600,8595972,3681223
82500,8596393,3681517
82400,8596856,3681849
82300,8597296,3682156
82200,8597725,3682480
82100,8598171,3682795
82000,8598601,3683092
81900,8599019,3683390
81800,8599477,3683739
81700,8599912,3684049
81600,8600374,3684388
81500,8600838,3684719
81400,8601266,3685010
81300,8601704,3685332
81200,8602156,3685657
81100,8602634,3685997
81000,8603072,3686315
80900,8603531,3686652
80800,8603972,3686963
80700,8604439,3687300
80600,8604906,3687634
80500,8605332,3687933
80400,8605775,3688264
80300,8606189,3688567
80200,8606641,3688907
80100,8607073,3689219
80000,8607509,3689535
79900,8607919,3689836
79800,8608357,3690161
79700,8608795,3690472
79600,8609246,3690809
79500,8609685,3691129
79400,8610141,3691479
79300,8610573,3691796
79200,8611005,3692110
79100,8611446,3692427
79000,8611875,3692718
78900,8612345,3693056
78800,8612762,3693361
78700,8613212,3693687
78600,8613657,3694001
78500,8614135,3694341
78400,8614580,3694645
78300,8615025,3694948
78200,8615457,3695252
78100,8615869,3695557
78000,8616286,3695854
77900,8616713,3696166
77800,8617158,3696486
77700,8617570,3696791
77600,8617997,3697111
77500,8618398,3697409
77400,8618826,3697723
77300,8619262,3698060
77200,8619672,3698346
77100,8620092,3698644
77000,8620531,3698974
76900,8620964,3699280
76800,8621428,3699608
76700,8621831,3699898
76600,8622283,3700224
76500,8622696,3700507
