Nb,Input,Output
788300,4955873,771807
788400,4956801,771914
788500,4957737,772018
788600,4958664,772122
788700,4959555,772225
788800,4960462,772330
788900,4961361,772434
789000,4962267,772542
789100,4963176,772649
789200,4964077,772750
789300,4964995,772853
789400,4965879,772955
789500,4966738,773059
789600,4967643,773171
789700,4968497,773270
789800,4969365,773379
789900,4970226,773483
790000,4971089,773589
790100,4971967,773692
790200,4972868,773798
790300,4973774,773904
790400,4974655,774011
790500,4975524,774117
790600,4976408,774224
790700,4977313,774332
790800,4978168,774435
790900,4979032,774537
791000,4979943,774649
791100,4980824,774757
791200,4981665,774860
791300,4982499,774966
791400,4983396,775076
791500,4984251,775175
791600,4985130,775284
791700,4985988,775388
791800,4986910,775500
791900,4987721,775593
792000,4988589,775704
792100,4989447,775809
792200,4990358,775916
792300,4991254,776023
792400,4992123,776124
792500,4993006,776231
792600,4993868,776335
792700,4994734,776443
792800,4995599,776552
792900,4996476,776657
793000,4997362,776766
793100,4998243,776872
793200,4999157,776979
793300,5000050,777082
793400,5000961,777190
793500,5001777,777284
793600,5002660,777391
793700,5003486,777496
793800,5004373,777612
793900,5005268,777720
794000,5006167,777822
794100,5007078,777931
794200,5007918,778034
794300,5008783,778141
794400,5009665,778245
794500,5010612,778360
794600,5011439,778455
794700,5012390,778568
794800,5013307,778674
794900,5014181,778774
795000,5015085,778879
795100,5016024,778991
795200,5016913,779090
795300,5017825,779197
795400,5018751,779301
795500,5019585,779396
795600,5020457,779504
795700,5021344,779611
795800,5022225,779716
795900,5023098,779819
796000,5023981,779923
796100,5024842,780025
796200,5025745,780140
796300,5026589,780242
796400,5027484,780355
796500,5028344,780455
796600,5029193,780560
796700,5030046,780668
796800,5030958,780777
796900,5031834,780882
797000,5032739,780990
797100,5033654,781092
797200,5034515,781202
797300,5035393,781309
797400,5036269,781411
797500,5037185,781516
797600,5038098,781624
797700,5038964,781723
797800,5039923,781833
797900,5040804,781934
798000,5041629,782029
798100,5042550,782146
798200,5043408,782247
798300,5044353,782359
798400,5045204,782451
798500,5046098,782561
798600,5046943,782660
798700,5047809,782769
798800,5048743,782877
798900,5049601,782978
799000,5050534,783092
799100,5051418,783194
799200,5052256,783293
799300,5053154,783405
799400,5054043,783511
799500,5054962,783619
799600,5055867,783728
799700,5056769,783835
799800,5057615,783937
799900,5058472,784044
800000,5059370,784149
800100,5060248,784255
800200,5061107,784360
800300,5061972,784467
800400,5062873,784574
800500,5063760,784680
800600,5064606,784781
800700,5065436,784886
800800,5066278,784989
800900,5067162,785093
801000,5068026,785197
801100,5068887,785301
801200,5069807,785411
801300,5070702,785516
801400,5071604,785628
801500,5072481,785734
801600,5073393,785844
801700,5074248,785944
801800,5075141,786055
801900,5075993,786151
802000,5076863,786264
802100,5077778,786373
802200,5078618,786471
802300,5079547,786586
802400,5080435,786690
802500,5081314,786793
802600,5082215,786902
802700,5083106,787008
802800,5084013,787117
802900,5084870,787218
803000,5085754,787330
803100,5086652,787438
803200,5087566,787543
803300,5088419,787643
803400,5089274,787744
803500,5090119,787852
803600,5091001,787965
803700,5091913,788071
803800,5092750,788167
803900,5093715,788284
804000,5094566,788379
804100,5095452,788488
804200,5096331,788596
804300,5097279,788712
804400,5098175,788810
804500,5099046,788911
804600,5099961,789025
804700,5100820,789121
804800,5101711,789230
804900,5102655,789344
805000,5103534,789445
805100,5104396,789554
805200,5105267,789661
805300,5106205,789771
805400,5107101,789875
805500,5107986,789975
805600,5108899,790083
805700,5109825,790193
805800,5110713,790296
805900,5111584,790401
806000,5112486,790513
806100,5113367,790612
806200,5114250,790715
806300,5115088,790814
806400,5115946,790921
806500,5116830,791032
806600,5117710,791140
806700,5118626,791243
806800,5119549,791350
806900,5120458,791460
807000,5121316,791562
807100,5122241,791674
807200,5123118,791779
807300,5124025,791885
807400,5124893,791987
807500,5125801,792096
807600,5126638,792196
807700,5127531,792308
807800,5128399,792409
807900,5129289,792518
808000,5130154,792617
808100,5131012,792723
808200,5131889,792833
808300,5132730,792932
808400,5133593,793040
808500,5134493,793153
808600,5135384,793259
808700,5136265,793360
808800,5137193,793473
808900,5138071,793572
809000,5138895,793675
809100,5139762,793788
809200,5140654,793894
809300,5141561,794003
809400,5142439,794104
809500,5143313,794210
809600,5144210,794323
809700,5145093,794429
809800,5145982,794533
809900,5146937,794646
810000,5147818,794742
810100,5148722,794851
810200,5149604,794957
810300,5150551,795068
810400,5151423,795166
810500,5152323,795282
810600,5153236,795384
810700,5154075,795483
810800,5155037,795597
810900,5155931,795701
811000,5156838,795808
811100,5157747,795913
811200,5158663,796019
811300,5159560,796124
811400,5160423,796225
811500,5161368,796337
811600,5162250,796441
811700,5163130,796546
811800,5163996,796655
811900,5164799,796748
812000,5165626,796862
812100,5166457,796966
812200,5167364,797082
812300,5168302,797185
812400,5169161,797283
812500,5170060,797389
812600,5170967,797491
812700,5171867,797597
812800,5172745,797700
812900,5173638,797809
813000,5174532,797912
813100,5175424,798016
813200,5176272,798119
813300,5177104,798230
813400,5178021,798341
813500,5178911,798446
813600,5179772,798548
813700,5180654,798656
813800,5181490,798757
813900,5182330,798864
814000,5183240,798977
814100,5184135,799085
814200,5184991,799189
814300,5185879,799296
814400,5186772,799403
814500,5187677,799509
814600,5188549,799612
814700,5189513,799724
814800,5190449,799829
814900,5191360,799929
815000,5192243,800035
815100,5193072,800131
815200,5193959,800243
815300,5194845,800352
815400,5195729,800453
815500,5196636,800561
815600,5197511,800662
815700,5198429,800773
815800,5199339,800878
815900,5200232,800985
816000,5201100,801093
816100,5201932,801190
816200,5202828,801301
816300,5203643,801400
816400,5204488,801509
816500,5205366,801619
816600,5206265,801728
816700,5207098,801828
816800,5207977,801938
816900,5208877,802049
817000,5209791,802149
817100,5210701,802256
817200,5211550,802357
817300,5212436,802472
817400,5213292,802572
817500,5214195,802687
817600,5215063,802784
817700,5215911,802887
817800,5216776,802997
817900,5217681,803106
818000,5218608,803214
818100,5219570,803324
818200,5220536,803430
818300,5221419,803526
818400,5222281,803630
818500,5223168,803739
818600,5224060,803845
818700,5224971,803949
818800,5225880,804056
818900,5226807,804163
819000,5227665,804264
819100,5228555,804372
819200,5229512,804488
819300,5230419,804597
819400,5231286,804699
819500,5232165,804805
819600,5233038,804914
819700,5233915,805022
819800,5234783,805126
819900,5235659,805232
820000,5236572,805339
820100,5237465,805446
820200,5238376,805549
820300,5239225,805650
820400,5240107,805761
820500,5240977,805867
820600,5241869,805981
820700,5242717,806081
820800,5243638,806187
820900,5244480,806288
821000,5245400,806398
821100,5246353,806509
821200,5247235,806606
821300,5248098,806707
821400,5248927,806811
821500,5249775,806916
821600,5250689,807028
821700,5251647,807132
821800,5252557,807235
821900,5253478,807340
822000,5254336,807440
822100,5255236,807545
822200,5256150,807653
822300,5257095,807763
822400,5257958,807858
822500,5258824,807971
822600,5259706,808073
822700,5260537,808175
822800,5261383,808285
822900,5262260,808392
823000,5263117,808492
823100,5263985,808600
823200,5264852,808710
823300,5265776,808823
823400,5266573,808919
823500,5267493,809032
823600,5268334,809133
823700,5269275,809243
823800,5270177,809350
823900,5271057,809452
824000,5271930,809559
824100,5272803,809663
824200,5273742,809775
824300,5274638,809876
824400,5275559,809985
824500,5276469,810091
824600,5277349,810192
824700,5278263,810303
824800,5279164,810412
824900,5280096,810518
825000,5281013,810622
825100,5281878,810728
825200,5282743,810828
825300,5283621,810941
825400,5284509,811045
825500,5285429,811160
825600,5286395,811270
825700,5287303,811370
825800,5288202,811476
825900,5289052,811578
826000,5289943,811687
826100,5290863,811795
826200,5291814,811897
826300,5292733,812005
826400,5293679,812114
826500,5294596,812214
826600,5295483,812317
826700,5296396,812424
826800,5297307,812533
826900,5298198,812638
827000,5299104,812747
827100,5299942,812842
827200,5300763,812949
827300,5301665,813065
827400,5302536,813164
827500,5303477,813279
827600,5304380,813383
827700,5305281,813489
827800,5306143,813587
827900,5306973,813691
828000,5307889,813809
828100,5308786,813912
828200,5309690,814020
828300,5310611,814123
828400,5311452,814223
828500,5312410,814342
828600,5313299,814445
828700,5314219,814550
828800,5315154,814652
828900,5316068,814757
829000,5316962,814857
829100,5317820,814963
829200,5318744,815078
829300,5319662,815183
829400,5320567,815288
829500,5321474,815395
829600,5322382,815499
829700,5323261,815602
829800,5324139,815707
829900,5324999,815808
830000,5325822,815914
830100,5326744,816028
830200,5327588,816125
830300,5328472,816233
830400,5329361,816339
830500,5330258,816440
830600,5331182,816548
830700,5332040,816644
830800,5332986,816755
830900,5333921,816859
831000,5334839,816967
831100,5335754,817070
831200,5336620,817170
831300,5337492,817278
831400,5338394,817386
831500,5339301,817497
831600,5340189,817598
831700,5341114,817712
831800,5342002,817814
831900,5342922,817925
832000,5343786,818027
832100,5344739,818140
832200,5345672,818241
832300,5346586,818344
832400,5347474,818447
832500,5348411,818553
832600,5349300,818658
832700,5350201,818768
832800,5351101,818873
832900,5351961,818973
833000,5352886,819085
833100,5353721,819183
833200,5354656,819295
833300,5355480,819392
833400,5356381,819506
833500,5357323,819617
833600,5358187,819711
833700,5359054,819818
833800,5359983,819931
833900,5360882,820034
834000,5361768,820144
834100,5362696,820255
834200,5363652,820367
834300,5364494,820463
834400,5365409,820578
834500,5366291,820678
834600,5367158,820781
834700,5367996,820882
834800,5368865,820993
834900,5369770,821101
835000,5370693,821212
835100,5371608,821320
835200,5372553,821426
835300,5373462,821525
835400,5374359,821633
835500,5375282,821742
835600,5376196,821853
835700,5377159,821961
835800,5378068,822063
835900,5378952,822167
836000,5379839,822272
836100,5380720,822377
836200,5381626,822486
836300,5382529,822595
836400,5383450,822706
836500,5384352,822809
836600,5385251,822912
836700,5386125,823014
836800,5387025,823120
836900,5387894,823225
837000,5388805,823338
837100,5389649,823438
837200,5390511,823544
837300,5391454,823655
837400,5392312,823754
837500,5393197,823862
837600,5394072,823970
837700,5394972,824078
837800,5395911,824184
837900,5396926,824300
838000,5397792,824391
838100,5398634,824495
838200,5399508,824598
838300,5400405,824707
838400,5401293,824812
838500,5402228,824921
838600,5403112,825022
838700,5403990,825130
838800,5404881,825234
838900,5405746,825337
839000,5406635,825442
839100,5407580,825548
839200,5408447,825646
839300,5409367,825765
839400,5410274,825865
839500,5411173,825976
839600,5412048,826074
839700,5412969,826183
839800,5413843,826287
839900,5414761,826398
840000,5415670,826498
840100,5416593,826603
840200,5417518,826712
840300,5418448,826817
840400,5419361,826920
840500,5420296,827025
840600,5421128,827118
840700,5422110,827236
840800,5422993,827332
840900,5423874,827439
841000,5424768,827540
841100,5425701,827653
841200,5426589,827760
841300,5427483,827865
841400,5428378,827970
841500,5429219,828071
841600,5430148,828188
841700,5431082,828295
841800,5432012,828400
841900,5432894,828501
842000,5433808,828614
842100,5434661,828717
842200,5435602,828830
842300,5436486,828931
842400,5437332,829035
842500,5438257,829152
842600,5439126,829255
842700,5440074,829367
842800,5440976,829467
842900,5441841,829571
843000,5442752,829684
843100,5443647,829792
843200,5444540,829898
843300,5445467,830007
843400,5446391,830116
843500,5447282,830218
843600,5448205,830325
843700,5449074,830423
843800,5449933,830529
843900,5450859,830636
844000,5451714,830741
844100,5452587,830846
844200,5453464,830952
844300,5454305,831054
844400,5455170,831164
844500,5456111,831276
844600,5457021,831375
844700,5457880,831475
844800,5458777,831585
844900,5459699,831694
845000,5460560,831792
845100,5461504,831902
845200,5462365,832001
845300,5463265,832111
845400,5464203,832221
845500,5465145,832325
845600,5466051,832427
845700,5466938,832536
845800,5467762,832634
845900,5468603,832740
846000,5469495,832848
846100,5470423,832962
846200,5471372,833071
846300,5472257,833166
846400,5473250,833285
846500,5474162,833383
846600,5475090,833492
846700,5475961,833588
846800,5476860,833698
846900,5477746,833799
847000,5478561,833899
847100,5479445,834006
847200,5480379,834121
847300,5481293,834226
847400,5482220,834329
847500,5483134,834436
847600,5484016,834539
847700,5484952,834649
847800,5485854,834748
847900,5486739,834856
848000,5487619,834960
848100,5488565,835071
848200,5489401,835167
848300,5490340,835285
848400,5491236,835386
848500,5492165,835497
848600,5493050,835598
848700,5493954,835704
848800,5494865,835810
848900,5495796,835917
849000,5496698,836016
849100,5497609,836125
849200,5498539,836231
849300,5499539,836345
849400,5500423,836441
849500,5501310,836545
849600,5502224,836655
849700,5503093,836754
849800,5504057,836875
849900,5504943,836970
850000,5505801,837073
850100,5506718,837182
850200,5507579,837282
850300,5508444,837390
850400,5509333,837496
850500,5510203,837600
850600,5511136,837715
850700,5512069,837822
850800,5512945,837923
850900,5513884,838033
851000,5514796,838132
851100,5515734,838245
851200,5516599,838346
851300,5517495,838451
851400,5518454,838564
851500,5519345,838664
851600,5520233,838767
851700,5521098,838874
851800,5521999,838985
851900,5522894,839086
852000,5523791,839195
852100,5524658,839300
852200,5525520,839404
852300,5526413,839510
852400,5527222,839609
852500,5528123,839728
852600,5529078,839840
852700,5530017,839942
852800,5530876,840037
852900,5531820,840156
853000,5532653,840250
853100,5533498,840351
853200,5534464,840468
853300,5535391,840573
853400,5536316,840678
853500,5537200,840781
853600,5538069,840884
853700,5538898,840988
853800,5539806,841099
853900,5540740,841206
854000,5541634,841306
854100,5542494,841409
854200,5543396,841516
854300,5544288,841622
854400,5545188,841727
854500,5546084,841830
854600,5546977,841936
854700,5547898,842043
854800,5548828,842150
854900,5549670,842252
855000,5550619,842370
855100,5551539,842466
855200,5552378,842565
855300,5553266,842676
855400,5554117,842775
855500,5555042,842890
855600,5555923,842988
855700,5556844,843102
855800,5557742,843203
855900,5558617,843310
856000,5559538,843420
856100,5560459,843523
856200,5561365,843632
856300,5562275,843738
856400,5563208,843846
856500,5564081,843946
856600,5564943,844051
856700,5565814,844153
856800,5566709,844263
856900,5567628,844373
857000,5568480,844469
857100,5569400,844580
857200,5570284,844683
857300,5571193,844802
857400,5572118,844908
857500,5573012,845008
857600,5573942,845122
857700,5574858,845223
857800,5575800,845332
857900,5576740,845438
858000,5577634,845539
858100,5578537,845645
858200,5579471,845758
858300,5580372,845857
858400,5581299,845964
858500,5582165,846067
858600,5583064,846176
858700,5583944,846278
858800,5584877,846389
858900,5585786,846490
859000,5586730,846602
859100,5587631,846707
859200,5588508,846811
859300,5589377,846913
859400,5590292,847025
859500,5591181,847132
859600,5592094,847238
859700,5592980,847339
859800,5593841,847444
859900,5594727,847554
860000,5595711,847668
860100,5596631,847767
860200,5597565,847874
860300,5598414,847973
860400,5599306,848081
860500,5600222,848192
860600,5601203,848304
860700,5602078,848399
860800,5602983,848511
860900,5603899,848615
861000,5604801,848720
861100,5605686,848820
861200,5606640,848930
861300,5607563,849035
861400,5608435,849137
861500,5609357,849247
861600,5610218,849345
861700,5611104,849454
861800,5612031,849564
861900,5612945,849673
862000,5613890,849778
862100,5614729,849874
862200,5615611,849983
862300,5616579,850102
862400,5617531,850202
862500,5618436,850305
862600,5619390,850414
862700,5620348,850521
862800,5621248,850622
862900,5622137,850729
863000,5623040,850842
863100,5623910,850939
863200,5624786,851046
863300,5625687,851158
863400,5626590,851260
863500,5627493,851370
863600,5628419,851478
863700,5629302,851576
863800,5630191,851681
863900,5631057,851782
864000,5631942,851896
864100,5632860,852003
864200,5633808,852111
864300,5634787,852220
864400,5635720,852323
864500,5636656,852429
864600,5637533,852528
864700,5638452,852637
864800,5639363,852744
864900,5640280,852853
865000,5641199,852958
865100,5642107,853064
865200,5643072,853174
865300,5644018,853277
865400,5644921,853380
865500,5645790,853481
865600,5646716,853593
865700,5647623,853698
865800,5648561,853808
865900,5649489,853908
866000,5650447,854020
866100,5651398,854125
866200,5652275,854228
866300,5653188,854339
866400,5654120,854440
866500,5654962,854539
866600,5655895,854651
866700,5656790,854759
866800,5657645,854864
866900,5658559,854976
867000,5659493,855080
867100,5660396,855181
867200,5661325,855292
867300,5662209,855391
867400,5663135,855499
867500,5664025,855600
867600,5664932,855709
867700,5665827,855815
867800,5666798,855929
867900,5667672,856022
868000,5668559,856129
868100,5669508,856235
868200,5670394,856334
868300,5671255,856438
868400,5672166,856548
868500,5673069,856654
868600,5673954,856756
868700,5674828,856860
868800,5675655,856960
868900,5676525,857071
869000,5677429,857184
869100,5678346,857290
869200,5679190,857388
869300,5680113,857503
869400,5680991,857604
869500,5681936,857721
869600,5682888,857825
869700,5683786,857922
869800,5684715,858028
869900,5685629,858135
870000,5686542,858244
870100,5687451,858349
870200,5688316,858445
870300,5689260,858558
870400,5690189,858666
870500,5691105,858765
870600,5692006,858874
870700,5692905,858979
870800,5693852,859089
870900,5694753,859187
871000,5695591,859288
871100,5696485,859401
871200,5697358,859504
871300,5698264,859613
871400,5699117,859712
871500,5700023,859825
871600,5700964,859929
871700,5701853,860031
871800,5702771,860136
871900,5703634,860237
872000,5704557,860349
872100,5705437,860452
872200,5706368,860562
872300,5707290,860666
872400,5708206,860767
872500,5709092,860869
872600,5709983,860974
872700,5710912,861086
872800,5711802,861187
872900,5712679,861289
873000,5713577,861395
873100,5714529,861510
873200,5715524,861620
873300,5716465,861724
873400,5717353,861826
873500,5718287,861937
873600,5719194,862035
873700,5720137,862147
873800,5721043,862247
873900,5722016,862360
874000,5722933,862461
874100,5723789,862556
874200,5724659,862663
874300,5725586,862772
874400,5726489,862874
874500,5727377,862980
874600,5728332,863091
874700,5729293,863201
874800,5730210,863300
874900,5731144,863406
875000,5732081,863519
875100,5732969,863618
875200,5733893,863727
875300,5734845,863836
875400,5735763,863941
875500,5736665,864044
875600,5737522,864140
875700,5738398,864248
875800,5739342,864362
875900,5740223,864460
876000,5741136,864567
876100,5742051,864674
876200,5742941,864772
876300,5743814,864878
876400,5744764,864993
876500,5745702,865095
876600,5746677,865205
876700,5747589,865303
876800,5748465,865405
876900,5749410,865519
877000,5750315,865625
877100,5751219,865726
877200,5752107,865828
877300,5752971,865933
877400,5753854,866037
877500,5754773,866149
877600,5755637,866250
877700,5756556,866356
877800,5757438,866459
877900,5758375,866574
878000,5759292,866678
878100,5760192,866780
878200,5761092,866884
878300,5761940,866985
878400,5762849,867103
878500,5763750,867203
878600,5764643,867307
878700,5765536,867414
878800,5766479,867523
878900,5767401,867626
879000,5768293,867739
879100,5769244,867846
879200,5770154,867949
879300,5771086,868060
879400,5772023,868165
879500,5772900,868264
879600,5773807,868371
879700,5774725,868478
879800,5775664,868586
879900,5776514,868688
880000,5777395,868795
880100,5778275,868897
880200,5779135,869001
880300,5780034,869107
880400,5780953,869217
880500,5781879,869322
880600,5782804,869429
880700,5783746,869540
880800,5784645,869640
880900,5785507,869739
881000,5786478,869855
881100,5787377,869956
881200,5788299,870065
881300,5789217,870169
881400,5790099,870270
881500,5791049,870387
881600,5792004,870494
881700,5792951,870604
881800,5793862,870702
881900,5794736,870803
882000,5795696,870915
882100,5796556,871010
882200,5797522,871127
882300,5798421,871218
882400,5799299,871324
882500,5800216,871432
882600,5801171,871543
882700,5802110,871649
882800,5803013,871754
882900,5803932,871861
883000,5804818,871962
883100,5805728,872072
883200,5806654,872177
883300,5807574,872279
883400,5808458,872385
883500,5809362,872489
883600,5810203,872587
883700,5811087,872697
883800,5812003,872806
883900,5812873,872908
884000,5813792,873023
884100,5814723,873128
884200,5815644,873230
884300,5816575,873330
884400,5817491,873439
884500,5818480,873547
884600,5819387,873648
884700,5820300,873758
884800,5821218,873864
884900,5822087,873966
885000,5822988,874078
885100,5823929,874188
885200,5824818,874293
885300,5825739,874397
885400,5826646,874496
885500,5827523,874600
885600,5828443,874708
885700,5829367,874814
885800,5830262,874917
885900,5831153,875024
886000,5832026,875127
886100,5832963,875239
886200,5833887,875345
886300,5834768,875449
886400,5835620,875550
886500,5836471,875656
886600,5837362,875763
886700,5838275,875877
886800,5839249,875985
886900,5840166,876090
887000,5841067,876194
887100,5842000,876303
887200,5842886,876401
887300,5843827,876514
887400,5844802,876618
887500,5845772,876722
887600,5846603,876816
887700,5847546,876931
887800,5848488,877038
887900,5849382,877140
888000,5850232,877244
888100,5851125,877353
888200,5852020,877459
888300,5852893,877563
888400,5853778,877674
888500,5854739,877783
888600,5855645,877885
888700,5856487,877986
888800,5857375,878105
888900,5858308,878210
889000,5859177,878310
889100,5860075,878419
889200,5861032,878531
889300,5861926,878634
889400,5862830,878742
889500,5863786,878852
889600,5864750,878961
889700,5865658,879062
889800,5866601,879171
889900,5867478,879272
890000,5868352,879377
890100,5869353,879492
890200,5870250,879594
890300,5871148,879699
890400,5872007,879802
890500,5872972,879921
890600,5873853,880021
890700,5874727,880129
890800,5875597,880239
890900,5876493,880347
891000,5877392,880451
891100,5878275,880552
891200,5879257,880669
891300,5880167,880768
891400,5881067,880874
891500,5881969,880981
891600,5882844,881084
891700,5883768,881195
891800,5884742,881303
891900,5885659,881401
892000,5886614,881513
892100,5887531,881615
892200,5888442,881718
892300,5889335,881824
892400,5890291,881931
892500,5891245,882040
892600,5892201,882142
892700,5893068,882237
892800,5893971,882348
892900,5894912,882458
893000,5895873,882575
893100,5896751,882673
893200,5897676,882781
893300,5898568,882883
893400,5899470,882991
893500,5900350,883094
893600,5901251,883205
893700,5902225,883314
893800,5903123,883414
893900,5904016,883522
894000,5904912,883631
894100,5905866,883739
894200,5906830,883843
894300,5907731,883942
894400,5908598,884045
894500,5909525,884164
894600,5910425,884267
894700,5911360,884368
894800,5912286,884478
894900,5913204,884581
895000,5914081,884684
895100,5915032,884801
895200,5915955,884907
895300,5916808,885003
895400,5917773,885115
895500,5918647,885212
895600,5919580,885329
895700,5920492,885434
895800,5921388,885538
895900,5922287,885640
896000,5923207,885746
896100,5924097,885851
896200,5924969,885954
896300,5925850,886058
896400,5926812,886168
896500,5927761,886276
896600,5928629,886371
896700,5929579,886486
896800,5930517,886592
896900,5931467,886696
897000,5932407,886800
897100,5933289,886908
897200,5934203,887015
897300,5935091,887114
897400,5935942,887216
897500,5936845,887325
897600,5937752,887434
897700,5938657,887538
897800,5939558,887645
897900,5940438,887749
898000,5941363,887855
898100,5942298,887963
898200,5943208,888063
898300,5944134,888167
898400,5945041,888274
898500,5945948,888378
898600,5946877,888488
898700,5947793,888595
898800,5948709,888698
898900,5949647,888802
899000,5950573,888909
899100,5951477,889012
899200,5952402,889117
899300,5953392,889232
899400,5954291,889330
899500,5955178,889431
899600,5956059,889535
899700,5956989,889649
899800,5957942,889749
899900,5958904,889862
900000,5959804,889961
900100,5960726,890069
900200,5961623,890175
900300,5962599,890287
900400,5963478,890384
900500,5964356,890491
900600,5965251,890595
900700,5966209,890710
900800,5967099,890810
900900,5967990,890918
901000,5968904,891025
901100,5969774,891124
901200,5970670,891236
901300,5971559,891339
901400,5972425,891442
901500,5973318,891547
901600,5974272,891659
901700,5975174,891759
901800,5976058,891864
901900,5976927,891967
902000,5977822,892071
902100,5978739,892177
902200,5979615,892276
902300,5980532,892390
902400,5981437,892493
902500,5982382,892604
902600,5983280,892702
902700,5984254,892815
902800,5985141,892909
902900,5986042,893018
903000,5986935,893121
903100,5987850,893229
903200,5988754,893336
903300,5989625,893437
903400,5990560,893550
903500,5991520,893658
903600,5992440,893762
903700,5993329,893858
903800,5994258,893969
903900,5995166,894073
904000,5996085,894181
904100,5997025,894293
904200,5997885,894392
904300,5998807,894506
904400,5999717,894611
904500,6000594,894708
904600,6001465,894817
904700,6002358,894921
904800,6003274,895031
904900,6004161,895132
905000,6005126,895249
905100,6006030,895348
905200,6006969,895458
905300,6007941,895568
905400,6008852,895667
905500,6009700,895765
905600,6010633,895881
905700,6011614,895987
905800,6012553,896088
905900,6013539,896200
906000,6014477,896297
906100,6015352,896397
906200,6016284,896506
906300,6017216,896611
906400,6018136,896717
906500,6019103,896826
906600,6020011,896929
906700,6020900,897030
906800,6021807,897137
906900,6022722,897240
907000,6023655,897348
907100,6024576,897455
907200,6025506,897562
907300,6026397,897664
907400,6027291,897769
907500,6028213,897880
907600,6029100,897986
907700,6030088,898101
907800,6030982,898201
907900,6031894,898306
908000,6032774,898411
908100,6033675,898514
908200,6034581,898620
908300,6035451,898725
908400,6036415,898838
908500,6037409,898943
908600,6038332,899043
908700,6039247,899148
908800,6040138,899251
908900,6041063,899357
909000,6042007,899466
909100,6042884,899567
909200,6043823,899678
909300,6044732,899785
909400,6045645,899889
909500,6046516,899989
909600,6047409,900101
909700,6048297,900204
909800,6049178,900309
909900,6050077,900417
910000,6050979,900520
910100,6051856,900625
910200,6052780,900733
910300,6053706,900838
910400,6054658,900947
910500,6055590,901054
910600,6056509,901157
910700,6057470,901270
910800,6058412,901371
910900,6059298,901471
911000,6060216,901579
911100,6061101,901684
911200,6062081,901796
911300,6063026,901905
911400,6063950,902007
911500,6064863,902110
911600,6065749,902208
911700,6066631,902317
911800,6067518,902419
911900,6068376,902518
912000,6069290,902625
912100,6070220,902732
912200,6071087,902835
912300,6071998,902943
912400,6072925,903051
912500,6073861,903159
912600,6074769,903265
912700,6075682,903367
912800,6076553,903473
912900,6077558,903597
913000,6078501,903703
913100,6079434,903810
913200,6080352,903917
913300,6081286,904025
913400,6082219,904133
913500,6083147,904237
913600,6084020,904342
913700,6084963,904454
913800,6085868,904554
913900,6086768,904662
914000,6087712,904776
914100,6088653,904882
914200,6089566,904984
914300,6090506,905093
914400,6091395,905196
914500,6092318,905305
914600,6093273,905416
914700,6094236,905520
914800,6095128,905622
914900,6096060,905735
915000,6096928,905834
915100,6097816,905938
915200,6098715,906050
915300,6099599,906150
915400,6100518,906263
915500,6101398,906366
915600,6102349,906479
915700,6103270,906580
915800,6104241,906690
915900,6105142,906786
916000,6106066,906898
916100,6106925,906999
916200,6107867,907114
916300,6108802,907218
916400,6109709,907324
916500,6110629,907429
916600,6111509,907531
916700,6112464,907641
916800,6113391,907745
916900,6114347,907856
917000,6115270,907962
917100,6116195,908061
917200,6117118,908169
917300,6118071,908277
917400,6118941,908380
917500,6119826,908484
917600,6120711,908590
917700,6121635,908697
917800,6122536,908797
917900,6123455,908907
918000,6124345,909009
918100,6125293,909117
918200,6126175,909217
918300,6127168,909335
918400,6128107,909434
918500,6129038,909537
918600,6129965,909644
918700,6130898,909749
918800,6131791,909852
918900,6132671,909952
919000,6133568,910058
919100,6134512,910174
919200,6135466,910275
919300,6136430,910383
919400,6137359,910483
919500,6138272,910588
919600,6139170,910695
919700,6140089,910804
919800,6141082,910913
919900,6141992,911012
920000,6142925,911126
920100,6143851,911233
920200,6144809,911342
920300,6145748,911443
920400,6146663,911545
920500,6147626,911654
920600,6148535,911754
920700,6149425,911855
920800,6150336,911965
920900,6151212,912067
921000,6152132,912176
921100,6153018,912275
921200,6153939,912383
921300,6154837,912487
921400,6155782,912598
921500,6156710,912705
921600,6157627,912808
921700,6158523,912914
921800,6159457,913019
921900,6160486,913134
922000,6161417,913233
922100,6162354,913340
922200,6163305,913451
922300,6164227,913549
922400,6165147,913661
922500,6166060,913767
922600,6166977,913869
922700,6167903,913979
922800,6168871,914085
922900,6169843,914195
923000,6170728,914290
923100,6171643,914401
923200,6172630,914514
923300,6173571,914614
923400,6174488,914714
923500,6175433,914824
923600,6176355,914927
923700,6177276,915038
923800,6178270,915153
923900,6179201,915253
924000,6180109,915358
924100,6181103,915468
924200,6182018,915563
924300,6182918,915667
924400,6183826,915777
924500,6184730,915879
924600,6185677,915990
924700,6186577,916091
924800,6187465,916192
924900,6188449,916313
925000,6189380,916411
925100,6190296,916517
925200,6191208,916625
925300,6192114,916730
925400,6193083,916842
925500,6193976,916939
925600,6194924,917050
925700,6195865,917157
925800,6196747,917258
925900,6197681,917365
926000,6198631,917476
926100,6199567,917582
926200,6200471,917681
926300,6201416,917791
926400,6202307,917891
926500,6203231,917999
926600,6204110,918101
926700,6205000,918205
926800,6205906,918310
926900,6206846,918421
927000,6207791,918529
927100,6208726,918633
927200,6209661,918738
927300,6210597,918846
927400,6211503,918951
927500,6212379,919055
927600,6213308,919169
927700,6214256,919273
927800,6215190,919376
927900,6216123,919483
928000,6217019,919583
928100,6217955,919692
